Diktyon-ID,URN,Title
20098,https://pta.bbaw.de/manuscripts/PTAMS00093,"Hagion Oros, Monê Dionusiou, Mss. 130 (Lambros 3664), nunc 231"
20110,https://pta.bbaw.de/manuscripts/PTAMS00094,"Hagion Oros, Monê Dionusiou, Mss. 142 (Lambros 3676), nunc 239"
20141,https://pta.bbaw.de/manuscripts/PTAMS00095,"Hagion Oros, Monê Dionusiou, Mss. 173 (Lambros 3707)"
20224,https://pta.bbaw.de/manuscripts/PTAMS00096,"Hagion Oros, Monê Dionusiou, Mss. 256 (Lambros 3790)"
21250,https://pta.bbaw.de/manuscripts/PTAMS00097,"Hagion Oros, Monê Docheiariou, Mss. 77 (Lambros 2751)"
21288,https://pta.bbaw.de/manuscripts/PTAMS00098,"Hagion Oros, Monê Docheiariou, Mss. 115 (Lambros 2789)"
21307,https://pta.bbaw.de/manuscripts/PTAMS00099,"Hagion Oros, Monê Docheiariou, Mss. 134 (Lambros 2808)"
21642,https://pta.bbaw.de/manuscripts/PTAMS00100,"Hagion Oros, Monê Esphigmenou, Mss. 11 (Lambros 2024)"
22195,https://pta.bbaw.de/manuscripts/PTAMS00101,"Hagion Oros, Monê Hagiou Panteleêmonos, Mss. 58 (Lambros 5564)"
22340,https://pta.bbaw.de/manuscripts/PTAMS00102,"Hagion Oros, Monê Hagiou Panteleêmonos, Mss. 201 (Lambros 5708)"
22689,https://pta.bbaw.de/manuscripts/PTAMS00103,"Hagion Oros, Monê Hagiou Panteleêmonos, Mss. 550 (Lambros 6057)"
23460,https://pta.bbaw.de/manuscripts/PTAMS00104,"Hagion Oros, Monê Hagiou Panteleêmonos, Mss. suppl. 100, 5"
23623,https://pta.bbaw.de/manuscripts/PTAMS00105,"Hagion Oros, Monê Ibêrôn, Mss. 26 (Lambros 4146)"
23852,https://pta.bbaw.de/manuscripts/PTAMS00106,"Hagion Oros, Monê Ibêrôn, Mss. 255 (Lambros 4375)"
23860,https://pta.bbaw.de/manuscripts/PTAMS00107,"Hagion Oros, Monê Ibêrôn, Mss. 263 (Lambros 4383)"
24253,https://pta.bbaw.de/manuscripts/PTAMS00108,"Hagion Oros, Monê Ibêrôn, Mss. 658 (Lambros 4778)"
24272,https://pta.bbaw.de/manuscripts/PTAMS00109,"Hagion Oros, Monê Ibêrôn, Mss. 677 (Lambros 4797)"
24346,https://pta.bbaw.de/manuscripts/PTAMS00110,"Hagion Oros, Monê Ibêrôn, Mss. 751 (Lambros 4871)"
24911,https://pta.bbaw.de/manuscripts/PTAMS00549,"Hagion Oros, Monê Ibêrôn, Mss. 1316 (Lambros 5436)"
24996,https://pta.bbaw.de/manuscripts/PTAMS00111,"Hagion Oros, Monê Ibêrôn, Mss. 1401"
25057,https://pta.bbaw.de/manuscripts/PTAMS00112,"Hagion Oros, Monê Ibêrôn, Mss. 1462"
25574,https://pta.bbaw.de/manuscripts/PTAMS00113,"Hagion Oros, Monê Karakallou, Mss. 5 (Lambros 1518), Mon. 148"
25632,https://pta.bbaw.de/manuscripts/PTAMS00114,"Hagion Oros, Monê Karakallou, Mss. 63 (Lambros 1576), Mon. 168"
25738,https://pta.bbaw.de/manuscripts/PTAMS00115,"Hagion Oros, Monê Karakallou, Mss. 169 (Lambros 1682), Mon. 311"
25928,https://pta.bbaw.de/manuscripts/PTAMS00116,"Hagion Oros, Monê Konstamonitou, Mss. 14 (Lambros 450)"
25943,https://pta.bbaw.de/manuscripts/PTAMS00117,"Hagion Oros, Moñe Konstamonitou, Mss. 29 (Lambros 465)"
26036,https://pta.bbaw.de/manuscripts/PTAMS00118,"Hagion Oros, Monê Koutloumousiou, Mss. 11 (Lambros 3080)"
26055,https://pta.bbaw.de/manuscripts/PTAMS00119,"Hagion Oros, Monê Koutloumousiou, Mss. 30 (Lambros 3099)"
26060,https://pta.bbaw.de/manuscripts/PTAMS00120,"Hagion Oros, Monê Koutloumousiou, Mss. 35 (Lambros 3104)"
26065,https://pta.bbaw.de/manuscripts/PTAMS00121,"Hagion Oros, Monê Koutloumousiou, Mss. 40 (Lambros 3109)"
26073,https://pta.bbaw.de/manuscripts/PTAMS00122,"Hagion Oros, Monê Koutloumousiou, Mss. 48 (Lambros 3117)"
26141,https://pta.bbaw.de/manuscripts/PTAMS00123,"Hagion Oros, Monê Koutloumousiou, Mss. 112 (Lambros 3185)"
26655,https://pta.bbaw.de/manuscripts/PTAMS00124,"Hagion Oros, Monê Koutloumousiou, Mss. 627 (Polites 87)"
26710,https://pta.bbaw.de/manuscripts/PTAMS00125,"Hagion Oros, Monê Koutloumousiou, Mss. 682 (Polites 185)"
27081,https://pta.bbaw.de/manuscripts/PTAMS00625,"Hagion Oros, Monê Megistês Lauras, Mss. Β 29 (Eustratiades 149)"
27363,https://pta.bbaw.de/manuscripts/PTAMS00126,"Hagion Oros, Monê Megistês Lauras, Mss. Δ 52 (Eustratiades 428)"
27388,https://pta.bbaw.de/manuscripts/PTAMS00127,"Hagion Oros, Monê Megistês Lauras, Mss. Δ 77 (Eustratiades 453)"
27395,https://pta.bbaw.de/manuscripts/PTAMS00128,"Hagion Oros, Monê Megistês Lauras, Mss. Δ 84 (Eustratiades 460)"
28406,https://pta.bbaw.de/manuscripts/PTAMS00129,"Hagion Oros, Monê Megistês Lauras, Mss. Κ 98 (Eustratiades 1385)"
28406,https://pta.bbaw.de/manuscripts/PTAMS00130,"Hagion Oros, Monê Megistês Lauras, Mss. Κ 98 (Eustratiades 1385)"
28629,https://pta.bbaw.de/manuscripts/PTAMS00131,"Hagion Oros, Monê Megistês Lauras, Mss. Λ 117 (Eustratiades 1608)"
28647,https://pta.bbaw.de/manuscripts/PTAMS00132,"Hagion Oros, Monê Megistês Lauras, Mss. Λ 135 (Eustratiades 1626)"
29020,https://pta.bbaw.de/manuscripts/PTAMS00133,"Hagion Oros, Monê Pantokratoros, Mss. 1 (Lambros 1035)"
29022,https://pta.bbaw.de/manuscripts/PTAMS00134,"Hagion Oros, Monê Pantokratoros, Mss. 3 (Lambros 1037)"
29025,https://pta.bbaw.de/manuscripts/PTAMS00135,"Hagion Oros, Monê Pantokratoros, Mss. 6 (Lambros 1040)"
29041,https://pta.bbaw.de/manuscripts/PTAMS00136,"Hagion Oros, Monê Pantokratoros, Mss. 22 (Lambros 1056)"
29047,https://pta.bbaw.de/manuscripts/PTAMS00609,"Hagion Oros, Monê Pantokratoros, 28 (Lambros 1062)"
29103,https://pta.bbaw.de/manuscripts/PTAMS00137,"Hagion Oros, Monê Pantokratoros, Mss. 84 (Lambros 1118)"
29106,https://pta.bbaw.de/manuscripts/PTAMS00138,"Hagion Oros, Monê Pantokratoros, Mss. 87 (Lambros 1121)"
29109,https://pta.bbaw.de/manuscripts/PTAMS00139,"Hagion Oros, Monê Pantokratoros, Mss. 90 (Lambros 1124)"
29118,https://pta.bbaw.de/manuscripts/PTAMS00140,"Hagion Oros, Monê Pantokratoros, Mss. 99 (Lambros 1133)"
29120,https://pta.bbaw.de/manuscripts/PTAMS00141,"Hagion Oros, Monê Pantokratoros, Mss. 101 (Lambros 1135)"
29180,https://pta.bbaw.de/manuscripts/PTAMS00142,"Hagion Oros, Monê Pantokratoros, Mss. 161 (Lambros 1195)"
29618,https://pta.bbaw.de/manuscripts/PTAMS00143,"Hagion Oros, Monê Simônopetras, Mss. 1 (Lambros 1269) [ms. détruit]"
29671,https://pta.bbaw.de/manuscripts/PTAMS00144,"Hagion Oros, Monê Simônopetras, Mss. 55 (Lambros 1323) [ms. détruit]"
30067,https://pta.bbaw.de/manuscripts/PTAMS00145,"Hagion Oros, Monê Stauronikêta, Mss. 6 (Lambros 871)"
30093,https://pta.bbaw.de/manuscripts/PTAMS00146,"Hagion Oros, Monê Stauronikêta, Mss. 32 (Lambros 897)"
30119,https://pta.bbaw.de/manuscripts/PTAMS00147,"Hagion Oros, Monê Stauronikêta, Mss. 58 (Lambros 923)"
30342,https://pta.bbaw.de/manuscripts/PTAMS00624,"Hagion Oros, Monê Xenophôntos, Mss. 53 (Lambros 755)"
30369,https://pta.bbaw.de/manuscripts/PTAMS00148,"Hagion Oros, Monê Xenophôntos, Mss. 80 (Lambros 782)"
30632,https://pta.bbaw.de/manuscripts/PTAMS00149,"Hagion Oros, Monê Xeropotamou, Mss. 79 (Lambros 2412)"
30691,https://pta.bbaw.de/manuscripts/PTAMS00150,"Hagion Oros, Monê Xêropotamou, Mss. 138 (Lambros 2471)"
30699,https://pta.bbaw.de/manuscripts/PTAMS00151,"Hagion Oros, Monê Xêropotamou, Mss. 146 (Lambros 2479)"
30729,https://pta.bbaw.de/manuscripts/PTAMS00152,"Hagion Oros, Monê Xêropotamou, Mss. 308 (Lambros 2641)"
30764,https://pta.bbaw.de/manuscripts/PTAMS00153,"Hagion Oros, Monê Xêropotamou, Mss. 2544 (211)"
31508,https://pta.bbaw.de/manuscripts/PTAMS00154,"Hagion Oros, Skêtê Hagias Annês, Mss. Kyriakou 14 (Lambros 95)"
31730,https://pta.bbaw.de/manuscripts/PTAMS00155,"Hagion Oros, Skêtê Hagiou Dêmêtriou, Mss. 72"
31910,https://pta.bbaw.de/manuscripts/PTAMS00156,"Hagion Oros, Skêtê Kausokalubiôn, Mss. Kyriakou 3"
31913,https://pta.bbaw.de/manuscripts/PTAMS00157,"Hagion Oros, Skêtê Kausokalubiôn, Mss. Kyriakou 6"
32064,https://pta.bbaw.de/manuscripts/PTAMS00158,"Hagion Oros, Skêtê Kausokalubiôn, Mss. Kyriakou 157"
32835,https://pta.bbaw.de/manuscripts/PTAMS00159,"Iraklio, Archaiologiko Mouseio, Mss. 7"
33592,https://pta.bbaw.de/manuscripts/PTAMS00160,"Istanbul, Patriarchikê Bibliothêkê, Hagia Trias 94"
33602,https://pta.bbaw.de/manuscripts/PTAMS00161,"Istanbul, Patriarchikê Bibliothêkê, Hagia Trias 104"
33626,https://pta.bbaw.de/manuscripts/PTAMS00162,"Istanbul, Patriarchikê Bibliothêkê, Hagia Trias 128"
33627,https://pta.bbaw.de/manuscripts/PTAMS00163,"Istanbul, Patriarchikê Bibliothêkê, Hagia Trias 129"
33697,https://pta.bbaw.de/manuscripts/PTAMS00164,"Istanbul, Patriarchikê Bibliothêkê, Panaghia 52"
33707,https://pta.bbaw.de/manuscripts/PTAMS00165,"Istanbul, Patriarchikê Bibliothêkê, Panaghia 62"
33709,https://pta.bbaw.de/manuscripts/PTAMS00564,"Istanbul, Patriarchikê Bibliothêkê, Panaghia 64"
33876,https://pta.bbaw.de/manuscripts/PTAMS00166,"Istanbul, Patriarchikê Bibliothêkê, Theologikê scholê 32"
33886,https://pta.bbaw.de/manuscripts/PTAMS00167,"Istanbul, Patriarchikê Bibliothêkê, Theologikê scholê 42"
34258,https://pta.bbaw.de/manuscripts/PTAMS00168,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 1"
34260,https://pta.bbaw.de/manuscripts/PTAMS00610,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 3"
34265,https://pta.bbaw.de/manuscripts/PTAMS00614,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 8"
34282,https://pta.bbaw.de/manuscripts/PTAMS00169,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 25"
34284,https://pta.bbaw.de/manuscripts/PTAMS00170,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 27"
34287,https://pta.bbaw.de/manuscripts/PTAMS00171,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 30"
34289,https://pta.bbaw.de/manuscripts/PTAMS00172,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 32"
34317,https://pta.bbaw.de/manuscripts/PTAMS00173,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 60"
34336,https://pta.bbaw.de/manuscripts/PTAMS00174,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 79"
34337,https://pta.bbaw.de/manuscripts/PTAMS00175,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 80"
34362,https://pta.bbaw.de/manuscripts/PTAMS00176,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 105"
34482,https://pta.bbaw.de/manuscripts/PTAMS00177,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 226"
34628,https://pta.bbaw.de/manuscripts/PTAMS00178,"Jerusalem, Patriarchikê bibliothêkê, Hagiou Saba 372"
35243,https://pta.bbaw.de/manuscripts/PTAMS00179,"Jerusalem, Patriarchikê bibliothêkê, Panaghiou Taphou 6"
35266,https://pta.bbaw.de/manuscripts/PTAMS00180,"Jerusalem, Patriarchikê bibliothêkê, Panaghiou Taphou 29"
35370,https://pta.bbaw.de/manuscripts/PTAMS00181,"Jerusalem, Patriarchikê bibliothêkê, Panaghiou Taphou 133"
35372,https://pta.bbaw.de/manuscripts/PTAMS00182,"Jerusalem, Patriarchikê bibliothêkê, Panaghiou Taphou 135"
35373,https://pta.bbaw.de/manuscripts/PTAMS00183,"Jerusalem, Patriarchikê bibliothêkê, Panaghiou Taphou 136"
35921,https://pta.bbaw.de/manuscripts/PTAMS00572,"Jerusalem, Patriarchikê bibliothêkê, Timiou Staurou 25"
