GND-ID,Wikidata-Entity,mentioned in
118640003,Q134461,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta017.pta-grc1:p392
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p154
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p173
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p176
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p179
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p475
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p476
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p477
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p483
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p484
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p485
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p511
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p512
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p527
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p535
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p536
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p539
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p543
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p545
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p546
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p552
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p571
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p572
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p684
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p685
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p791
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p792
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p793
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p832
118501828,Q8409,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p877
118593838,Q130650,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p174
118505122,Q1405,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p181
118637797,Q44258,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0013.pta003.pta-deu1:p2
118637797,Q44258,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0013.pta003.pta-grc1:p2
118637797,Q44258,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta011.pta-grc1:p6
118637797,Q44258,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta012.pta-grc1:p5
118648888,Q474872,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0013.pta003.pta-deu1:p1
118648888,Q474872,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0013.pta003.pta-grc1:p1
