Edition,Reference,Reference in Index
NA,Act:8:30,https://pta.bbaw.de/biblical-reference/Act:8:30
NA,Act:8:31,https://pta.bbaw.de/biblical-reference/Act:8:31
NA,Act:9:15,https://pta.bbaw.de/biblical-reference/Act:9:15
NA,Act:9:4,https://pta.bbaw.de/biblical-reference/Act:9:4
NA,Act:9:4-Act:9:5,https://pta.bbaw.de/biblical-reference/Act:9:4-Act:9:5
NA,Act:9:5,https://pta.bbaw.de/biblical-reference/Act:9:5
NA,Col:1:12-Col:1:17,https://pta.bbaw.de/biblical-reference/Col:1:12-Col:1:17
NA,Col:1:15,https://pta.bbaw.de/biblical-reference/Col:1:15
NA,Col:1:16,https://pta.bbaw.de/biblical-reference/Col:1:16
NA,Col:1:17,https://pta.bbaw.de/biblical-reference/Col:1:17
NA,Col:1:18,https://pta.bbaw.de/biblical-reference/Col:1:18
NA,Col:1:23,https://pta.bbaw.de/biblical-reference/Col:1:23
NA,Col:1:24,https://pta.bbaw.de/biblical-reference/Col:1:24
NA,Col:1:26-Col:1:27,https://pta.bbaw.de/biblical-reference/Col:1:26-Col:1:27
NA,Col:1:5,https://pta.bbaw.de/biblical-reference/Col:1:5
NA,Col:2:13-Col:2:14,https://pta.bbaw.de/biblical-reference/Col:2:13-Col:2:14
NA,Col:2:15,https://pta.bbaw.de/biblical-reference/Col:2:15
NA,Col:2:19,https://pta.bbaw.de/biblical-reference/Col:2:19
NA,Col:2:2-Col:2:3,https://pta.bbaw.de/biblical-reference/Col:2:2-Col:2:3
NA,Col:2:3,https://pta.bbaw.de/biblical-reference/Col:2:3
NA,Col:2:4,https://pta.bbaw.de/biblical-reference/Col:2:4
NA,Col:2:5,https://pta.bbaw.de/biblical-reference/Col:2:5
NA,Col:2:9,https://pta.bbaw.de/biblical-reference/Col:2:9
NA,Col:3:10,https://pta.bbaw.de/biblical-reference/Col:3:10
NA,Col:3:11,https://pta.bbaw.de/biblical-reference/Col:3:11
NA,Col:3:15,https://pta.bbaw.de/biblical-reference/Col:3:15
NA,Col:3:5,https://pta.bbaw.de/biblical-reference/Col:3:5
NA,Col:3:9-Col:3:10,https://pta.bbaw.de/biblical-reference/Col:3:9-Col:3:10
NA,Col:4:10,https://pta.bbaw.de/biblical-reference/Col:4:10
NA,Col:4:3,https://pta.bbaw.de/biblical-reference/Col:4:3
NA,Eph:1:13,https://pta.bbaw.de/biblical-reference/Eph:1:13
NA,Eph:1:13-Eph:1:14,https://pta.bbaw.de/biblical-reference/Eph:1:13-Eph:1:14
NA,Eph:1:14,https://pta.bbaw.de/biblical-reference/Eph:1:14
NA,Eph:1:15,https://pta.bbaw.de/biblical-reference/Eph:1:15
NA,Eph:1:16-Eph:1:18,https://pta.bbaw.de/biblical-reference/Eph:1:16-Eph:1:18
NA,Eph:1:17,https://pta.bbaw.de/biblical-reference/Eph:1:17
NA,Eph:1:21,https://pta.bbaw.de/biblical-reference/Eph:1:21
NA,Eph:1:3-Eph:1:5,https://pta.bbaw.de/biblical-reference/Eph:1:3-Eph:1:5
NA,Eph:1:4,https://pta.bbaw.de/biblical-reference/Eph:1:4
NA,Eph:1:4-Eph:1:5,https://pta.bbaw.de/biblical-reference/Eph:1:4-Eph:1:5
NA,Eph:2:14,https://pta.bbaw.de/biblical-reference/Eph:2:14
NA,Eph:2:19-Eph:2:20,https://pta.bbaw.de/biblical-reference/Eph:2:19-Eph:2:20
NA,Eph:2:20,https://pta.bbaw.de/biblical-reference/Eph:2:20
NA,Eph:2:22,https://pta.bbaw.de/biblical-reference/Eph:2:22
NA,Eph:2:3,https://pta.bbaw.de/biblical-reference/Eph:2:3
NA,Eph:2:5-Eph:2:6,https://pta.bbaw.de/biblical-reference/Eph:2:5-Eph:2:6
NA,Eph:2:6,https://pta.bbaw.de/biblical-reference/Eph:2:6
NA,Eph:3:10,https://pta.bbaw.de/biblical-reference/Eph:3:10
NA,Eph:3:15,https://pta.bbaw.de/biblical-reference/Eph:3:15
NA,Eph:3:20,https://pta.bbaw.de/biblical-reference/Eph:3:20
NA,Eph:3:3-Eph:3:4,https://pta.bbaw.de/biblical-reference/Eph:3:3-Eph:3:4
NA,Eph:3:8,https://pta.bbaw.de/biblical-reference/Eph:3:8
NA,Eph:3:8-Eph:3:9,https://pta.bbaw.de/biblical-reference/Eph:3:8-Eph:3:9
NA,Eph:3:9,https://pta.bbaw.de/biblical-reference/Eph:3:9
NA,Eph:4:10-Eph:4:11,https://pta.bbaw.de/biblical-reference/Eph:4:10-Eph:4:11
NA,Eph:4:11,https://pta.bbaw.de/biblical-reference/Eph:4:11
NA,Eph:4:14,https://pta.bbaw.de/biblical-reference/Eph:4:14
NA,Eph:4:15,https://pta.bbaw.de/biblical-reference/Eph:4:15
NA,Eph:4:22,https://pta.bbaw.de/biblical-reference/Eph:4:22
NA,Eph:4:29,https://pta.bbaw.de/biblical-reference/Eph:4:29
NA,Eph:4:3,https://pta.bbaw.de/biblical-reference/Eph:4:3
NA,Eph:4:5,https://pta.bbaw.de/biblical-reference/Eph:4:5
NA,Eph:4:7,https://pta.bbaw.de/biblical-reference/Eph:4:7
NA,Eph:5:1-Eph:5:2,https://pta.bbaw.de/biblical-reference/Eph:5:1-Eph:5:2
NA,Eph:5:14,https://pta.bbaw.de/biblical-reference/Eph:5:14
NA,Eph:5:2,https://pta.bbaw.de/biblical-reference/Eph:5:2
NA,Eph:5:22,https://pta.bbaw.de/biblical-reference/Eph:5:22
NA,Eph:5:25-Eph:5:26,https://pta.bbaw.de/biblical-reference/Eph:5:25-Eph:5:26
NA,Eph:5:26,https://pta.bbaw.de/biblical-reference/Eph:5:26
NA,Eph:5:27,https://pta.bbaw.de/biblical-reference/Eph:5:27
NA,Eph:5:8,https://pta.bbaw.de/biblical-reference/Eph:5:8
NA,Eph:6:12,https://pta.bbaw.de/biblical-reference/Eph:6:12
NA,Eph:6:14,https://pta.bbaw.de/biblical-reference/Eph:6:14
NA,Eph:6:17,https://pta.bbaw.de/biblical-reference/Eph:6:14
NA,Eph:6:14,https://pta.bbaw.de/biblical-reference/Eph:6:17
NA,Eph:6:17,https://pta.bbaw.de/biblical-reference/Eph:6:17
NA,Eph:6:15,https://pta.bbaw.de/biblical-reference/Eph:6:15
NA,Eph:6:17,https://pta.bbaw.de/biblical-reference/Eph:6:17
NA,Eph:6:19,https://pta.bbaw.de/biblical-reference/Eph:6:19
NA,Gal:1:13-Gal:1:15,https://pta.bbaw.de/biblical-reference/Gal:1:13-Gal:1:15
NA,Gal:1:16,https://pta.bbaw.de/biblical-reference/Gal:1:16
NA,Gal:1:4,https://pta.bbaw.de/biblical-reference/Gal:1:4
NA,Gal:1:8,https://pta.bbaw.de/biblical-reference/Gal:1:8
NA,Gal:1:8-Gal:1:9,https://pta.bbaw.de/biblical-reference/Gal:1:8-Gal:1:9
NA,Gal:1:9,https://pta.bbaw.de/biblical-reference/Gal:1:9
NA,Gal:1:9,https://pta.bbaw.de/biblical-reference/Gal:1:9
NA,Gal:1:8,https://pta.bbaw.de/biblical-reference/Gal:1:9
NA,Gal:1:9,https://pta.bbaw.de/biblical-reference/Gal:1:8
NA,Gal:1:8,https://pta.bbaw.de/biblical-reference/Gal:1:8
NA,Gal:2:13,https://pta.bbaw.de/biblical-reference/Gal:2:13
NA,Gal:2:16,https://pta.bbaw.de/biblical-reference/Gal:2:16
NA,Gal:2:19-Gal:2:20,https://pta.bbaw.de/biblical-reference/Gal:2:19-Gal:2:20
NA,Gal:2:20,https://pta.bbaw.de/biblical-reference/Gal:2:20
NA,Gal:2:21,https://pta.bbaw.de/biblical-reference/Gal:2:21
NA,Gal:2:6,https://pta.bbaw.de/biblical-reference/Gal:2:6
NA,Gal:2:9-Gal:2:10,https://pta.bbaw.de/biblical-reference/Gal:2:9-Gal:2:10
NA,Gal:3:1,https://pta.bbaw.de/biblical-reference/Gal:3:1
NA,Gal:3:13,https://pta.bbaw.de/biblical-reference/Gal:3:13
NA,Gal:3:16,https://pta.bbaw.de/biblical-reference/Gal:3:16
NA,Gal:3:2,https://pta.bbaw.de/biblical-reference/Gal:3:2
NA,Gal:3:5,https://pta.bbaw.de/biblical-reference/Gal:3:2
NA,Gal:3:2,https://pta.bbaw.de/biblical-reference/Gal:3:5
NA,Gal:3:5,https://pta.bbaw.de/biblical-reference/Gal:3:5
NA,Gal:3:24,https://pta.bbaw.de/biblical-reference/Gal:3:24
NA,Gal:3:27,https://pta.bbaw.de/biblical-reference/Gal:3:27
NA,Gal:4:19,https://pta.bbaw.de/biblical-reference/Gal:4:19
NA,Gal:4:26,https://pta.bbaw.de/biblical-reference/Gal:4:26
NA,Gal:4:27,https://pta.bbaw.de/biblical-reference/Gal:4:27
NA,Gal:4:6,https://pta.bbaw.de/biblical-reference/Gal:4:6
NA,Gal:5:18,https://pta.bbaw.de/biblical-reference/Gal:5:18
NA,Gal:5:19,https://pta.bbaw.de/biblical-reference/Gal:5:19
NA,Gal:5:22,https://pta.bbaw.de/biblical-reference/Gal:5:22
NA,Gal:5:7,https://pta.bbaw.de/biblical-reference/Gal:5:7
NA,Gal:6:1,https://pta.bbaw.de/biblical-reference/Gal:6:1
NA,Gal:6:10,https://pta.bbaw.de/biblical-reference/Gal:6:10
NA,Gal:6:14,https://pta.bbaw.de/biblical-reference/Gal:6:14
NA,Gal:6:15,https://pta.bbaw.de/biblical-reference/Gal:6:15
NA,Gal:6:17,https://pta.bbaw.de/biblical-reference/Gal:6:17
NA,Gal:6:2,https://pta.bbaw.de/biblical-reference/Gal:6:2
NA,Heb:10:1,https://pta.bbaw.de/biblical-reference/Heb:10:1
NA,Heb:10:19-Heb:10:22,https://pta.bbaw.de/biblical-reference/Heb:10:19-Heb:10:22
NA,Heb:10:31,https://pta.bbaw.de/biblical-reference/Heb:10:31
NA,Heb:10:32,https://pta.bbaw.de/biblical-reference/Heb:10:32
NA,Heb:10:32-Heb:10:36,https://pta.bbaw.de/biblical-reference/Heb:10:32-Heb:10:36
NA,Heb:10:33,https://pta.bbaw.de/biblical-reference/Heb:10:33
NA,Heb:10:34,https://pta.bbaw.de/biblical-reference/Heb:10:34
NA,Heb:10:37-Heb:10:38,https://pta.bbaw.de/biblical-reference/Heb:10:37-Heb:10:38
NA,Heb:10:38-Heb:10:39,https://pta.bbaw.de/biblical-reference/Heb:10:38-Heb:10:39
NA,Heb:10:5-Heb:10:7,https://pta.bbaw.de/biblical-reference/Heb:10:5-Heb:10:7
NA,Heb:10:5,https://pta.bbaw.de/biblical-reference/Heb:10:5
NA,Heb:10:7,https://pta.bbaw.de/biblical-reference/Heb:10:5
NA,Heb:10:5,https://pta.bbaw.de/biblical-reference/Heb:10:7
NA,Heb:10:7,https://pta.bbaw.de/biblical-reference/Heb:10:7
NA,Heb:11:2-Heb:11:3,https://pta.bbaw.de/biblical-reference/Heb:11:2-Heb:11:3
NA,Heb:11:39,https://pta.bbaw.de/biblical-reference/Heb:11:2-Heb:11:3
NA,Heb:11:2-Heb:11:3,https://pta.bbaw.de/biblical-reference/Heb:11:39
NA,Heb:11:39,https://pta.bbaw.de/biblical-reference/Heb:11:39
NA,Heb:11:26,https://pta.bbaw.de/biblical-reference/Heb:11:26
NA,Heb:11:3,https://pta.bbaw.de/biblical-reference/Heb:11:3
NA,Heb:11:31,https://pta.bbaw.de/biblical-reference/Heb:11:31
NA,Heb:11:38,https://pta.bbaw.de/biblical-reference/Heb:11:38
NA,Heb:11:39-Heb:11:40,https://pta.bbaw.de/biblical-reference/Heb:11:39-Heb:11:40
NA,Heb:11:4-Heb:11:5,https://pta.bbaw.de/biblical-reference/Heb:11:4-Heb:11:5
NA,Heb:11.4,https://pta.bbaw.de/biblical-reference/Heb:11.4
NA,Heb:11.7-Heb:11.8,https://pta.bbaw.de/biblical-reference/Heb:11.4
NA,Heb:11.23,https://pta.bbaw.de/biblical-reference/Heb:11.4
NA,Heb:11.4,https://pta.bbaw.de/biblical-reference/Heb:11.7-Heb:11.8
NA,Heb:11.7-Heb:11.8,https://pta.bbaw.de/biblical-reference/Heb:11.7-Heb:11.8
NA,Heb:11.23,https://pta.bbaw.de/biblical-reference/Heb:11.7-Heb:11.8
NA,Heb:11.4,https://pta.bbaw.de/biblical-reference/Heb:11.23
NA,Heb:11.7-Heb:11.8,https://pta.bbaw.de/biblical-reference/Heb:11.23
NA,Heb:11.23,https://pta.bbaw.de/biblical-reference/Heb:11.23
NA,Heb:11:5,https://pta.bbaw.de/biblical-reference/Heb:11:5
NA,Heb:11:6,https://pta.bbaw.de/biblical-reference/Heb:11:6
NA,Heb:11:7,https://pta.bbaw.de/biblical-reference/Heb:11:7
NA,Heb:11:9,https://pta.bbaw.de/biblical-reference/Heb:11:9
NA,Heb:12:11,https://pta.bbaw.de/biblical-reference/Heb:12:11
NA,Heb:12:14,https://pta.bbaw.de/biblical-reference/Heb:12:14
NA,Heb:12:16,https://pta.bbaw.de/biblical-reference/Heb:12:16
NA,Heb:12:2,https://pta.bbaw.de/biblical-reference/Heb:12:2
NA,Heb:12:21,https://pta.bbaw.de/biblical-reference/Heb:12:21
NA,Heb:12:24,https://pta.bbaw.de/biblical-reference/Heb:12:21
NA,Heb:12:21,https://pta.bbaw.de/biblical-reference/Heb:12:24
NA,Heb:12:24,https://pta.bbaw.de/biblical-reference/Heb:12:24
NA,Heb:12:22,https://pta.bbaw.de/biblical-reference/Heb:12:22
NA,Heb:12:22-Heb:12:24,https://pta.bbaw.de/biblical-reference/Heb:12:22-Heb:12:24
NA,Heb:12:24,https://pta.bbaw.de/biblical-reference/Heb:12:24
NA,Heb:12:6,https://pta.bbaw.de/biblical-reference/Heb:12:6
NA,Heb:13:11,https://pta.bbaw.de/biblical-reference/Heb:13:11
NA,Heb:13:12,https://pta.bbaw.de/biblical-reference/Heb:13:12
NA,Heb:13:13,https://pta.bbaw.de/biblical-reference/Heb:13:13
NA,Heb:13:4,https://pta.bbaw.de/biblical-reference/Heb:13:4
NA,Heb:13:8,https://pta.bbaw.de/biblical-reference/Heb:13:8
NA,Heb:1:1-Heb:1:2,https://pta.bbaw.de/biblical-reference/Heb:1:1-Heb:1:2
NA,Heb:1:14,https://pta.bbaw.de/biblical-reference/Heb:1:14
NA,Heb:1:2,https://pta.bbaw.de/biblical-reference/Heb:1:2
NA,Heb:1:2-Heb:1:3,https://pta.bbaw.de/biblical-reference/Heb:1:2-Heb:1:3
NA,Heb:1:3,https://pta.bbaw.de/biblical-reference/Heb:1:3
NA,Heb:1:4,https://pta.bbaw.de/biblical-reference/Heb:1:4
NA,Heb:2:10,https://pta.bbaw.de/biblical-reference/Heb:2:10
NA,Heb:2:15,https://pta.bbaw.de/biblical-reference/Heb:2:15
NA,Heb:2:2,https://pta.bbaw.de/biblical-reference/Heb:2:2
NA,Heb:2:4,https://pta.bbaw.de/biblical-reference/Heb:2:4
NA,Heb:2:9,https://pta.bbaw.de/biblical-reference/Heb:2:9
NA,Heb:3:1,https://pta.bbaw.de/biblical-reference/Heb:3:1
NA,Heb:3:12-Heb:3:13,https://pta.bbaw.de/biblical-reference/Heb:3:12-Heb:3:13
NA,Heb:3:14,https://pta.bbaw.de/biblical-reference/Heb:3:14
NA,Heb:3:2,https://pta.bbaw.de/biblical-reference/Heb:3:2
NA,Heb:4:12,https://pta.bbaw.de/biblical-reference/Heb:4:12
NA,Heb:4:14,https://pta.bbaw.de/biblical-reference/Heb:4:14
NA,Heb:4:15,https://pta.bbaw.de/biblical-reference/Heb:4:15
NA,Heb:5:12,https://pta.bbaw.de/biblical-reference/Heb:5:12
NA,Heb:5:12-Heb:5:14,https://pta.bbaw.de/biblical-reference/Heb:5:12-Heb:5:14
NA,Heb:5:7,https://pta.bbaw.de/biblical-reference/Heb:5:7
NA,Heb:5:8,https://pta.bbaw.de/biblical-reference/Heb:5:8
NA,Heb:6:13,https://pta.bbaw.de/biblical-reference/Heb:6:13
NA,Heb:6:18,https://pta.bbaw.de/biblical-reference/Heb:6:18
NA,Heb:6:4,https://pta.bbaw.de/biblical-reference/Heb:6:4
NA,Heb:6:7,https://pta.bbaw.de/biblical-reference/Heb:6:7
NA,Heb:7:1,https://pta.bbaw.de/biblical-reference/Heb:7:1
NA,Heb:7:11,https://pta.bbaw.de/biblical-reference/Heb:7:11
NA,Heb:7:12,https://pta.bbaw.de/biblical-reference/Heb:7:12
NA,Heb:7:14,https://pta.bbaw.de/biblical-reference/Heb:7:14
NA,Heb:7:22,https://pta.bbaw.de/biblical-reference/Heb:7:22
NA,Heb:7:26-Heb:7:27,https://pta.bbaw.de/biblical-reference/Heb:7:26-Heb:7:27
NA,Heb:7:9-Heb:7:10,https://pta.bbaw.de/biblical-reference/Heb:7:9-Heb:7:10
NA,Heb:8:1,https://pta.bbaw.de/biblical-reference/Heb:8:1
NA,Heb:8:13,https://pta.bbaw.de/biblical-reference/Heb:8:13
NA,Heb:8:1-Heb:8:2,https://pta.bbaw.de/biblical-reference/Heb:8:1-Heb:8:2
NA,Heb:8:6,https://pta.bbaw.de/biblical-reference/Heb:8:6
NA,Heb:8:6-Heb:8:7,https://pta.bbaw.de/biblical-reference/Heb:8:6-Heb:8:7
NA,Heb:9:13,https://pta.bbaw.de/biblical-reference/Heb:9:13
NA,Heb:9:13-Heb:9:14,https://pta.bbaw.de/biblical-reference/Heb:9:13-Heb:9:14
NA,Heb:9:14,https://pta.bbaw.de/biblical-reference/Heb:9:14
NA,Heb:9:24,https://pta.bbaw.de/biblical-reference/Heb:9:24
NA,Heb:9:26,https://pta.bbaw.de/biblical-reference/Heb:9:26
NA,Heb:9:3,https://pta.bbaw.de/biblical-reference/Heb:9:3
NA,Heb:9:7,https://pta.bbaw.de/biblical-reference/Heb:9:7
NA,Jak:1:11,https://pta.bbaw.de/biblical-reference/Jak:1:11
NA,Jak:1:12,https://pta.bbaw.de/biblical-reference/Jak:1:12
NA,Jak:1:17,https://pta.bbaw.de/biblical-reference/Jak:1:17
NA,Jak:1:27,https://pta.bbaw.de/biblical-reference/Jak:1:27
NA,Jak:1:8,https://pta.bbaw.de/biblical-reference/Jak:1:8
NA,Jn:10:11,https://pta.bbaw.de/biblical-reference/Jn:10:11
NA,Jn:10:11-Jn:10:12,https://pta.bbaw.de/biblical-reference/Jn:10:11-Jn:10:12
NA,Jn:10:14,https://pta.bbaw.de/biblical-reference/Jn:10:14
NA,Jn:10:15,https://pta.bbaw.de/biblical-reference/Jn:10:15
NA,Jn:10:16,https://pta.bbaw.de/biblical-reference/Jn:10:16
NA,Jn:10:18,https://pta.bbaw.de/biblical-reference/Jn:10:18
NA,Jn:10:20,https://pta.bbaw.de/biblical-reference/Jn:10:20
NA,Jn:10:24,https://pta.bbaw.de/biblical-reference/Jn:10:24
NA,Jn:10:25,https://pta.bbaw.de/biblical-reference/Jn:10:25
NA,Jn:10:27,https://pta.bbaw.de/biblical-reference/Jn:10:27
NA,Jn:10:30,https://pta.bbaw.de/biblical-reference/Jn:10:30
NA,Jn:10:33,https://pta.bbaw.de/biblical-reference/Jn:10:33
NA,Jn:10:34,https://pta.bbaw.de/biblical-reference/Jn:10:34
NA,Jn:10:35,https://pta.bbaw.de/biblical-reference/Jn:10:35
NA,Jn:10:8,https://pta.bbaw.de/biblical-reference/Jn:10:8
NA,Jn:10:8,https://pta.bbaw.de/biblical-reference/Jn:10:8
NA,Jn:10:27,https://pta.bbaw.de/biblical-reference/Jn:10:8
NA,Jn:10:8,https://pta.bbaw.de/biblical-reference/Jn:10:27
NA,Jn:10:27,https://pta.bbaw.de/biblical-reference/Jn:10:27
NA,Jn:10:9,https://pta.bbaw.de/biblical-reference/Jn:10:9
NA,Jn:11:11,https://pta.bbaw.de/biblical-reference/Jn:11:11
NA,Jn:11:25,https://pta.bbaw.de/biblical-reference/Jn:11:25
NA,Jn:11:25-Jn:11:26,https://pta.bbaw.de/biblical-reference/Jn:11:25-Jn:11:26
NA,Jn:11:34,https://pta.bbaw.de/biblical-reference/Jn:11:34
NA,Jn:11:43-Jn:11:44,https://pta.bbaw.de/biblical-reference/Jn:11:43-Jn:11:44
NA,Jn:11:47,https://pta.bbaw.de/biblical-reference/Jn:11:47
NA,Jn:11:53,https://pta.bbaw.de/biblical-reference/Jn:11:53
NA,Jn:12:24,https://pta.bbaw.de/biblical-reference/Jn:12:24
NA,Jn:12:25,https://pta.bbaw.de/biblical-reference/Jn:12:25
NA,Jn:12:27,https://pta.bbaw.de/biblical-reference/Jn:12:27
NA,Jn:12:32,https://pta.bbaw.de/biblical-reference/Jn:12:32
NA,Jn:12:36,https://pta.bbaw.de/biblical-reference/Jn:12:36
NA,Jn:12:37-Jn:12:38,https://pta.bbaw.de/biblical-reference/Jn:12:37-Jn:12:38
NA,Jn:12:37-Jn:12:38,https://pta.bbaw.de/biblical-reference/Jn:12:37-Jn:12:38
NA,Jn:12:41,https://pta.bbaw.de/biblical-reference/Jn:12:37-Jn:12:38
NA,Jn:12:37-Jn:12:38,https://pta.bbaw.de/biblical-reference/Jn:12:41
NA,Jn:12:41,https://pta.bbaw.de/biblical-reference/Jn:12:41
NA,Jn:12:41,https://pta.bbaw.de/biblical-reference/Jn:12:41
NA,Jn:12:47,https://pta.bbaw.de/biblical-reference/Jn:12:47
NA,Jn:12:49,https://pta.bbaw.de/biblical-reference/Jn:12:49
NA,Jn:13:1,https://pta.bbaw.de/biblical-reference/Jn:13:1
NA,Jn:13:10,https://pta.bbaw.de/biblical-reference/Jn:13:10
NA,Jn:13:12,https://pta.bbaw.de/biblical-reference/Jn:13:12
NA,Jn:13:13,https://pta.bbaw.de/biblical-reference/Jn:13:13
NA,Jn:13:13-Jn:13:14,https://pta.bbaw.de/biblical-reference/Jn:13:13-Jn:13:14
NA,Jn:13:15,https://pta.bbaw.de/biblical-reference/Jn:13:15
NA,Jn:13:2,https://pta.bbaw.de/biblical-reference/Jn:13:2
NA,Jn:13.2,https://pta.bbaw.de/biblical-reference/Jn:13.2
NA,Jn:13.4-Jn:13.5,https://pta.bbaw.de/biblical-reference/Jn:13.2
NA,Jn:13.2,https://pta.bbaw.de/biblical-reference/Jn:13.4-Jn:13.5
NA,Jn:13.4-Jn:13.5,https://pta.bbaw.de/biblical-reference/Jn:13.4-Jn:13.5
NA,Jn:13:5,https://pta.bbaw.de/biblical-reference/Jn:13:5
NA,Jn:13:6,https://pta.bbaw.de/biblical-reference/Jn:13:6
NA,Jn:13:7,https://pta.bbaw.de/biblical-reference/Jn:13:7
NA,Jn:13:8,https://pta.bbaw.de/biblical-reference/Jn:13:8
NA,Jn:13:9,https://pta.bbaw.de/biblical-reference/Jn:13:9
NA,Jn:14:10,https://pta.bbaw.de/biblical-reference/Jn:14:10
NA,Jn:14:10,https://pta.bbaw.de/biblical-reference/Jn:14:10
NA,Jn:14:11,https://pta.bbaw.de/biblical-reference/Jn:14:10
NA,Jn:14:10,https://pta.bbaw.de/biblical-reference/Jn:14:11
NA,Jn:14:11,https://pta.bbaw.de/biblical-reference/Jn:14:11
NA,Jn:14:11,https://pta.bbaw.de/biblical-reference/Jn:14:11
NA,Jn:14:16-Jn:14:17,https://pta.bbaw.de/biblical-reference/Jn:14:16-Jn:14:17
NA,Jn:14:17,https://pta.bbaw.de/biblical-reference/Jn:14:17
NA,Jn:14:23,https://pta.bbaw.de/biblical-reference/Jn:14:23
NA,Jn:14:26,https://pta.bbaw.de/biblical-reference/Jn:14:26
NA,Jn:14:27,https://pta.bbaw.de/biblical-reference/Jn:14:27
NA,Jn:14:28,https://pta.bbaw.de/biblical-reference/Jn:14:28
NA,Jn:14:6,https://pta.bbaw.de/biblical-reference/Jn:14:6
NA,Jn:14:8,https://pta.bbaw.de/biblical-reference/Jn:14:8
NA,Jn:14:9,https://pta.bbaw.de/biblical-reference/Jn:14:9
NA,Jn:15:1,https://pta.bbaw.de/biblical-reference/Jn:15:1
NA,Jn:15:15,https://pta.bbaw.de/biblical-reference/Jn:15:15
NA,Jn:15:16,https://pta.bbaw.de/biblical-reference/Jn:15:16
NA,Jn:15:19,https://pta.bbaw.de/biblical-reference/Jn:15:19
NA,Jn:15:20,https://pta.bbaw.de/biblical-reference/Jn:15:20
NA,Jn:15:23,https://pta.bbaw.de/biblical-reference/Jn:15:23
NA,Jn:15:26,https://pta.bbaw.de/biblical-reference/Jn:15:26
NA,Jn:15:3,https://pta.bbaw.de/biblical-reference/Jn:15:3
NA,Jn:15:5,https://pta.bbaw.de/biblical-reference/Jn:15:5
NA,Jn:15:5,https://pta.bbaw.de/biblical-reference/Jn:15:5
NA,Jn:15:1,https://pta.bbaw.de/biblical-reference/Jn:15:5
NA,Jn:15:5,https://pta.bbaw.de/biblical-reference/Jn:15:1
NA,Jn:15:1,https://pta.bbaw.de/biblical-reference/Jn:15:1
NA,Jn:16:1,https://pta.bbaw.de/biblical-reference/Jn:16:1
NA,Jn:16:11,https://pta.bbaw.de/biblical-reference/Jn:16:11
NA,Jn:16:12,https://pta.bbaw.de/biblical-reference/Jn:16:12
NA,Jn:16:13,https://pta.bbaw.de/biblical-reference/Jn:16:13
NA,Jn:16:13-Jn:16:14,https://pta.bbaw.de/biblical-reference/Jn:16:13-Jn:16:14
NA,Jn:16:14,https://pta.bbaw.de/biblical-reference/Jn:16:14
NA,Jn:16:15,https://pta.bbaw.de/biblical-reference/Jn:16:15
NA,Jn:16:21,https://pta.bbaw.de/biblical-reference/Jn:16:21
NA,Jn:16:27,https://pta.bbaw.de/biblical-reference/Jn:16:27
NA,Jn:16:32,https://pta.bbaw.de/biblical-reference/Jn:16:32
NA,Jn:16:33,https://pta.bbaw.de/biblical-reference/Jn:16:33
NA,Jn:17:10,https://pta.bbaw.de/biblical-reference/Jn:17:10
NA,Jn:17:18,https://pta.bbaw.de/biblical-reference/Jn:17:18
NA,Jn:17:19,https://pta.bbaw.de/biblical-reference/Jn:17:19
NA,Jn:17:21,https://pta.bbaw.de/biblical-reference/Jn:17:21
NA,Jn:17:24,https://pta.bbaw.de/biblical-reference/Jn:17:24
NA,Jn:17:3,https://pta.bbaw.de/biblical-reference/Jn:17:3
NA,Jn:17:6,https://pta.bbaw.de/biblical-reference/Jn:17:6
NA,Jn:18:4-Jn:18:6,https://pta.bbaw.de/biblical-reference/Jn:18:4-Jn:18:6
NA,Jn:18:6,https://pta.bbaw.de/biblical-reference/Jn:18:6
NA,Jn:18:9,https://pta.bbaw.de/biblical-reference/Jn:18:9
NA,Jn:19:15,https://pta.bbaw.de/biblical-reference/Jn:19:15
NA,Jn:19:17,https://pta.bbaw.de/biblical-reference/Jn:19:17
NA,Jn:19:2-Jn:19:3,https://pta.bbaw.de/biblical-reference/Jn:19:2-Jn:19:3
NA,Jn:19:23,https://pta.bbaw.de/biblical-reference/Jn:19:23
NA,Jn:19:27,https://pta.bbaw.de/biblical-reference/Jn:19:27
NA,Jn:19:30,https://pta.bbaw.de/biblical-reference/Jn:19:30
NA,Jn:19:34,https://pta.bbaw.de/biblical-reference/Jn:19:34
NA,Jn:19:37,https://pta.bbaw.de/biblical-reference/Jn:19:37
NA,Jn:19:38,https://pta.bbaw.de/biblical-reference/Jn:19:38
NA,Jn:1:1,https://pta.bbaw.de/biblical-reference/Jn:1:1
NA,Jn:1:1-Jn:1:2,https://pta.bbaw.de/biblical-reference/Jn:1:1-Jn:1:2
NA,Jn:1:4,https://pta.bbaw.de/biblical-reference/Jn:1:1-Jn:1:2
NA,Jn:1:1-Jn:1:2,https://pta.bbaw.de/biblical-reference/Jn:1:4
NA,Jn:1:4,https://pta.bbaw.de/biblical-reference/Jn:1:4
NA,Jn:1:1-Jn:1:3,https://pta.bbaw.de/biblical-reference/Jn:1:1-Jn:1:3
NA,Jn:1:1-Jn:1:4,https://pta.bbaw.de/biblical-reference/Jn:1:1-Jn:1:4
